freq,unit,mot_nrg,geo,time,value
A,NR,PET,EL,2022,80081
A,NR,PET,EL,2023,104526
A,NR,PET,EL,2024,113230
A,NR,PET,ES,2015,383904
A,NR,PET,ES,2016,496893
A,NR,PET,ES,2017,636041
A,NR,PET,ES,2018,831810
A,NR,PET,ES,2019,874489
A,NR,PET,ES,2020,561541
A,NR,PET,ES,2021,613097
A,NR,PET,ES,2022,598239
A,NR,PET,ES,2023,714633
A,NR,PET,ES,2024,788727
A,NR,PET,FI,2015,69469
A,NR,PET,FI,2016,79042
A,NR,PET,FI,2017,81435
A,NR,PET,FI,2018,89497
A,NR,PET,FI,2019,88141
A,NR,PET,FI,2020,75765
A,NR,PET,FI,2021,76158
A,NR,PET,FI,2022,59099
A,NR,PET,FI,2023,52225
A,NR,PET,FI,2024,48039
A,NR,PET,FR,2015,777645
A,NR,PET,FR,2016,928357
A,NR,PET,FR,2017,1116655
A,NR,PET,FR,2018,1329928
A,NR,PET,FR,2019,1438898
A,NR,PET,FR,2020,1025021
A,NR,PET,FR,2021,1097422
A,NR,PET,FR,2022,1049065
A,NR,PET,FR,2023,1251289
A,NR,PET,FR,2024,1256157
A,NR,PET,HR,2020,22126
A,NR,PET,HR,2021,23426
A,NR,PET,HR,2022,26618
A,NR,PET,HR,2023,32234
A,NR,PET,HR,2024,35439
A,NR,PET,HU,2015,44873
A,NR,PET,HU,2016,61753
A,NR,PET,HU,2017,78458
A,NR,PET,HU,2018,102718
A,NR,PET,HU,2019,123906
A,NR,PET,HU,2020,93177
A,NR,PET,HU,2021,89975
A,NR,PET,HU,2022,85461
A,NR,PET,HU,2023,81654
A,NR,PET,HU,2024,92220
A,NR,PET,IE,2015,35311
A,NR,PET,IE,2016,41160
A,NR,PET,IE,2017,45304
A,NR,PET,IE,2018,56554
A,NR,PET,IE,2019,62554
A,NR,PET,IE,2020,46630
A,NR,PET,IE,2021,58808
A,NR,PET,IE,2022,59687
A,NR,PET,IE,2023,70094
A,NR,PET,IE,2024,75137
A,NR,PET,IT,2015,521450
A,NR,PET,IT,2016,643165
A,NR,PET,IT,2017,700072
A,NR,PET,IT,2018,774685
A,NR,PET,IT,2019,969245
A,NR,PET,IT,2020,773479
A,NR,PET,IT,2021,906634
A,NR,PET,IT,2022,833735
A,NR,PET,IT,2023,1014551
A,NR,PET,IT,2024,1067243
A,NR,PET,LT,2015,6002
A,NR,PET,LT,2016,8734
A,NR,PET,LT,2017,11162
A,NR,PET,LT,2018,14224
A,NR,PET,LT,2019,17917
A,NR,PET,LT,2020,32922
A,NR,PET,LT,2021,21892
A,NR,PET,LT,2022,19072
A,NR,PET,LT,2023,20520
A,NR,PET,LT,2024,19931
A,NR,PET,LU,2015,13447
A,NR,PET,LU,2016,17623
A,NR,PET,LU,2017,23891
A,NR,PET,LU,2018,27455
A,NR,PET,LU,2019,30120
A,NR,PET,LU,2020,24548
A,NR,PET,LU,2021,25132
A,NR,PET,LU,2022,23339
A,NR,PET,LU,2023,27804
A,NR,PET,LU,2024,25683
A,NR,PET,LV,2015,7211
A,NR,PET,LV,2016,9381
A,NR,PET,LV,2017,9488
A,NR,PET,LV,2018,10240
A,NR,PET,LV,2019,11393
A,NR,PET,LV,2020,8363
A,NR,PET,LV,2021,9935
A,NR,PET,LV,2022,11857
A,NR,PET,LV,2023,12702
A,NR,PET,LV,2024,11777
A,NR,PET,MT,2015,4418
A,NR,PET,MT,2016,4679
A,NR,PET,MT,2017,5133
A,NR,PET,MT,2018,5477
A,NR,PET,MT,2019,5327
A,NR,PET,MT,2020,3342
A,NR,PET,MT,2021,4226
A,NR,PET,MT,2022,4933
A,NR,PET,MT,2023,5218
A,NR,PET,MT,2024,4403
A,NR,PET,NL,2015,314882
A,NR,PET,NL,2016,304643
A,NR,PET,NL,2017,331608
A,NR,PET,NL,2018,360573
A,NR,PET,NL,2019,350015
A,NR,PET,NL,2020,267482
A,NR,PET,NL,2021,249350
A,NR,PET,NL,2022,231791
A,NR,PET,NL,2023,249294
A,NR,PET,NL,2024,243342
A,NR,PET,PL,2015,228917
A,NR,PET,PL,2016,275508
A,NR,PET,PL,2017,336320
A,NR,PET,PL,2018,386756
A,NR,PET,PL,2019,424253
A,NR,PET,PL,2020,324792
A,NR,PET,PL,2021,343705
A,NR,PET,PL,2022,324041
A,NR,PET,PL,2023,364350
A,NR,PET,PL,2024,423169
A,NR,PET,PT,2017,81073
A,NR,PET,PT,2018,97697
A,NR,PET,PT,2019,123064
A,NR,PET,PT,2020,83561
A,NR,PET,PT,2021,91395
A,NR,PET,PT,2022,100758
A,NR,PET,PT,2023,123422
A,NR,PET,PT,2024,129437
A,NR,PET,RO,2015,35509
A,NR,PET,RO,2016,45417
A,NR,PET,RO,2017,51554
A,NR,PET,RO,2018,75586
A,NR,PET,RO,2019,114564
A,NR,PET,RO,2020,79244
A,NR,PET,RO,2021,74857
A,NR,PET,RO,2022,84943
A,NR,PET,RO,2023,91118
A,NR,PET,RO,2024,103113
A,NR,PET,SE,2015,145383
A,NR,PET,SE,2016,177903
A,NR,PET,SE,2017,191048
A,NR,PET,SE,2018,215360
A,NR,PET,SE,2019,221280
A,NR,PET,SE,2020,194265
A,NR,PET,SE,2021,189502
A,NR,PET,SE,2022,153387
A,NR,PET,SE,2023,146412
A,NR,PET,SE,2024,147825
A,NR,PET,SI,2015,29038
A,NR,PET,SI,2016,31429
A,NR,PET,SI,2017,38229
A,NR,PET,SI,2018,48240
A,NR,PET,SI,2019,47937
A,NR,PET,SI,2020,33287
A,NR,PET,SI,2021,37219
A,NR,PET,SI,2022,32866
A,NR,PET,SI,2023,36290
A,NR,PET,SI,2024,40433
A,NR,PET,SK,2020,55389
A,NR,PET,SK,2021,58498
A,NR,PET,SK,2022,59972
A,NR,PET,SK,2023,64771
A,NR,PET,SK,2024,67991
A,NR,PET_X_HYB,AT,2015,122832
A,NR,PET_X_HYB,AT,2016,131756
A,NR,PET_X_HYB,AT,2017,163701
A,NR,PET_X_HYB,AT,2018,184150
A,NR,PET_X_HYB,AT,2019,176706
A,NR,PET_X_HYB,AT,2020,107771
A,NR,PET_X_HYB,AT,2021,91478
A,NR,PET_X_HYB,AT,2022,78567
A,NR,PET_X_HYB,AT,2023,77354
A,NR,PET_X_HYB,AT,2024,84004
A,NR,PET_X_HYB,BE,2015,189947
A,NR,PET_X_HYB,BE,2016,240384
A,NR,PET_X_HYB,BE,2017,265026
A,NR,PET_X_HYB,BE,2018,323774
A,NR,PET_X_HYB,BE,2019,336731
A,NR,PET_X_HYB,BE,2020,211646
A,NR,PET_X_HYB,BE,2021,169019
A,NR,PET_X_HYB,BE,2022,145998
A,NR,PET_X_HYB,BE,2023,155993
A,NR,PET_X_HYB,BE,2024,128583
A,NR,PET_X_HYB,BG,2020,17021
A,NR,PET_X_HYB,BG,2021,20786
A,NR,PET_X_HYB,BG,2022,21669
A,NR,PET_X_HYB,BG,2023,28613
A,NR,PET_X_HYB,BG,2024,32555
A,NR,PET_X_HYB,CY,2015,5715
A,NR,PET_X_HYB,CY,2016,6753
A,NR,PET_X_HYB,CY,2017,6891
A,NR,PET_X_HYB,CY,2018,6874
A,NR,PET_X_HYB,CY,2019,6959
A,NR,PET_X_HYB,CY,2020,5706
A,NR,PET_X_HYB,CY,2021,5997
A,NR,PET_X_HYB,CY,2022,6380
A,NR,PET_X_HYB,CY,2023,7279
A,NR,PET_X_HYB,CY,2024,6394
A,NR,PET_X_HYB,CZ,2020,122584
A,NR,PET_X_HYB,CZ,2021,138660
A,NR,PET_X_HYB,CZ,2022,106597
A,NR,PET_X_HYB,CZ,2023,115051
A,NR,PET_X_HYB,CZ,2024,139857
A,NR,PET_X_HYB,DE,2017,1986488
A,NR,PET_X_HYB,DE,2018,2142700
A,NR,PET_X_HYB,DE,2019,2136891
A,NR,PET_X_HYB,DE,2020,1361723
A,NR,PET_X_HYB,DE,2021,972588
A,NR,PET_X_HYB,DE,2022,863445
A,NR,PET_X_HYB,DE,2023,978660
A,NR,PET_X_HYB,DE,2024,991948
A,NR,PET_X_HYB,DK,2015,137698
A,NR,PET_X_HYB,DK,2016,140371
A,NR,PET_X_HYB,DK,2017,142607
A,NR,PET_X_HYB,DK,2018,141318
A,NR,PET_X_HYB,DK,2019,155863
A,NR,PET_X_HYB,DK,2020,111259
A,NR,PET_X_HYB,DK,2021,87137
A,NR,PET_X_HYB,DK,2022,52655
A,NR,PET_X_HYB,DK,2023,54357
A,NR,PET_X_HYB,DK,2024,39506
A,NR,PET_X_HYB,EE,2015,13718
A,NR,PET_X_HYB,EE,2016,15821
A,NR,PET_X_HYB,EE,2017,17991
A,NR,PET_X_HYB,EE,2018,18174
A,NR,PET_X_HYB,EE,2019,17928
A,NR,PET_X_HYB,EE,2020,10582
A,NR,PET_X_HYB,EE,2021,10817
A,NR,PET_X_HYB,EE,2022,9029
A,NR,PET_X_HYB,EE,2023,8914
A,NR,PET_X_HYB,EE,2024,6785
A,NR,PET_X_HYB,EL,2021,49670
A,NR,PET_X_HYB,EL,2022,47152
A,NR,PET_X_HYB,EL,2023,56259
A,NR,PET_X_HYB,EL,2024,48937
A,NR,PET_X_HYB,ES,2015,376691
A,NR,PET_X_HYB,ES,2016,466320
A,NR,PET_X_HYB,ES,2017,580296
A,NR,PET_X_HYB,ES,2018,756357
A,NR,PET_X_HYB,ES,2019,776373
A,NR,PET_X_HYB,ES,2020,427645
A,NR,PET_X_HYB,ES,2021,390081
A,NR,PET_X_HYB,ES,2022,344341
A,NR,PET_X_HYB,ES,2023,390295
A,NR,PET_X_HYB,ES,2024,383652
A,NR,PET_X_HYB,FI,2015,66252
A,NR,PET_X_HYB,FI,2016,73258
A,NR,PET_X_HYB,FI,2017,70522
A,NR,PET_X_HYB,FI,2018,73069
A,NR,PET_X_HYB,FI,2019,67751
A,NR,PET_X_HYB,FI,2020,45596
A,NR,PET_X_HYB,FI,2021,30760
A,NR,PET_X_HYB,FI,2022,19246
A,NR,PET_X_HYB,FI,2023,15261
A,NR,PET_X_HYB,FI,2024,11258
A,NR,PET_X_HYB,FR,2015,736108
A,NR,PET_X_HYB,FR,2016,874838
A,NR,PET_X_HYB,FR,2017,1034534
A,NR,PET_X_HYB,FR,2018,1224694
A,NR,PET_X_HYB,FR,2019,1322937
A,NR,PET_X_HYB,FR,2020,802718
A,NR,PET_X_HYB,FR,2021,700919
A,NR,PET_X_HYB,FR,2022,611179
A,NR,PET_X_HYB,FR,2023,672770
A,NR,PET_X_HYB,FR,2024,530232
A,NR,PET_X_HYB,HR,2020,19803
A,NR,PET_X_HYB,HR,2021,23426
A,NR,PET_X_HYB,HR,2022,19149
A,NR,PET_X_HYB,HR,2023,21040
A,NR,PET_X_HYB,HR,2024,29841
A,NR,PET_X_HYB,HU,2015,44044
A,NR,PET_X_HYB,HU,2016,59943
A,NR,PET_X_HYB,HU,2017,74498
A,NR,PET_X_HYB,HU,2018,96555
A,NR,PET_X_HYB,HU,2019,114709
A,NR,PET_X_HYB,HU,2020,62301
A,NR,PET_X_HYB,HU,2021,45561
A,NR,PET_X_HYB,HU,2022,44330
A,NR,PET_X_HYB,HU,2023,37811
A,NR,PET_X_HYB,HU,2024,36320
A,NR,PET_X_HYB,IE,2017,40495
A,NR,PET_X_HYB,IE,2018,48840
A,NR,PET_X_HYB,IE,2019,50318
A,NR,PET_X_HYB,IE,2020,33595
A,NR,PET_X_HYB,IE,2021,34000
A,NR,PET_X_HYB,IE,2022,32095
A,NR,PET_X_HYB,IE,2023,40370
A,NR,PET_X_HYB,IE,2024,37964
A,NR,PET_X_HYB,IT,2015,521450
A,NR,PET_X_HYB,IT,2016,643165
A,NR,PET_X_HYB,IT,2017,700072
A,NR,PET_X_HYB,IT,2018,774685
A,NR,PET_X_HYB,IT,2019,889685
A,NR,PET_X_HYB,IT,2020,585470
A,NR,PET_X_HYB,IT,2021,481746
A,NR,PET_X_HYB,IT,2022,376485
A,NR,PET_X_HYB,IT,2023,456263
A,NR,PET_X_HYB,IT,2024,468763
A,NR,PET_X_HYB,LT,2015,5908
A,NR,PET_X_HYB,LT,2016,8499
A,NR,PET_X_HYB,LT,2017,10661
A,NR,PET_X_HYB,LT,2018,11920
A,NR,PET_X_HYB,LT,2019,14717
A,NR,PET_X_HYB,LT,2020,24924
A,NR,PET_X_HYB,LT,2021,12407
A,NR,PET_X_HYB,LT,2022,10323
A,NR,PET_X_HYB,LT,2023,9966
A,NR,PET_X_HYB,LT,2024,6743
A,NR,PET_X_HYB,LU,2015,13021
A,NR,PET_X_HYB,LU,2016,16900
A,NR,PET_X_HYB,LU,2017,22368
A,NR,PET_X_HYB,LU,2018,25811
A,NR,PET_X_HYB,LU,2019,27837
A,NR,PET_X_HYB,LU,2020,19589
A,NR,PET_X_HYB,LU,2021,16839
A,NR,PET_X_HYB,LU,2022,14559
A,NR,PET_X_HYB,LU,2023,16307
A,NR,PET_X_HYB,LU,2024,13783
A,NR,PET_X_HYB,LV,2015,7202
A,NR,PET_X_HYB,LV,2016,9363
A,NR,PET_X_HYB,LV,2017,9471
A,NR,PET_X_HYB,LV,2018,10222
A,NR,PET_X_HYB,LV,2019,11379
A,NR,PET_X_HYB,LV,2020,8285
A,NR,PET_X_HYB,LV,2021,9788
A,NR,PET_X_HYB,LV,2022,7024
A,NR,PET_X_HYB,LV,2023,6841
A,NR,PET_X_HYB,LV,2024,4619
A,NR,PET_X_HYB,MT,2015,4370
A,NR,PET_X_HYB,MT,2016,4560
A,NR,PET_X_HYB,MT,2017,4908
A,NR,PET_X_HYB,MT,2018,4955
A,NR,PET_X_HYB,MT,2019,4612
A,NR,PET_X_HYB,MT,2020,2701
A,NR,PET_X_HYB,MT,2021,2686
A,NR,PET_X_HYB,MT,2022,2411
A,NR,PET_X_HYB,MT,2023,2525
A,NR,PET_X_HYB,MT,2024,2453
A,NR,PET_X_HYB,NL,2019,316274
A,NR,PET_X_HYB,NL,2020,205008
A,NR,PET_X_HYB,NL,2021,146821
A,NR,PET_X_HYB,NL,2022,119401
A,NR,PET_X_HYB,NL,2023,112216
A,NR,PET_X_HYB,NL,2024,83235
A,NR,PET_X_HYB,PL,2015,226638
A,NR,PET_X_HYB,PL,2016,271388
A,NR,PET_X_HYB,PL,2017,329538
A,NR,PET_X_HYB,PL,2018,377113
A,NR,PET_X_HYB,PL,2019,407613
A,NR,PET_X_HYB,PL,2020,292487
A,NR,PET_X_HYB,PL,2021,291872
A,NR,PET_X_HYB,PL,2022,262875
A,NR,PET_X_HYB,PL,2023,277876
A,NR,PET_X_HYB,PL,2024,312024
A,NR,PET_X_HYB,PT,2017,74357
A,NR,PET_X_HYB,PT,2018,87083
A,NR,PET_X_HYB,PT,2019,109847
A,NR,PET_X_HYB,PT,2020,63916
A,NR,PET_X_HYB,PT,2021,62883
A,NR,PET_X_HYB,PT,2022,66058
A,NR,PET_X_HYB,PT,2023,72281
A,NR,PET_X_HYB,PT,2024,71537
A,NR,PET_X_HYB,RO,2015,408
A,NR,PET_X_HYB,RO,2016,44422
A,NR,PET_X_HYB,RO,2017,49664
A,NR,PET_X_HYB,RO,2018,71873
A,NR,PET_X_HYB,RO,2019,107810
A,NR,PET_X_HYB,RO,2020,66110
A,NR,PET_X_HYB,RO,2021,47813
A,NR,PET_X_HYB,RO,2022,53298
A,NR,PET_X_HYB,RO,2023,51034
A,NR,PET_X_HYB,RO,2024,49005
A,NR,PET_X_HYB,SE,2015,131576
A,NR,PET_X_HYB,SE,2016,155318
A,NR,PET_X_HYB,SE,2017,157794
A,NR,PET_X_HYB,SE,2018,173813
A,NR,PET_X_HYB,SE,2019,169199
A,NR,PET_X_HYB,SE,2020,94448
A,NR,PET_X_HYB,SE,2021,68405
A,NR,PET_X_HYB,SE,2022,46962
A,NR,PET_X_HYB,SE,2023,60582
A,NR,PET_X_HYB,SE,2024,62677
A,NR,PET_X_HYB,SI,2015,29038
A,NR,PET_X_HYB,SI,2016,31429
A,NR,PET_X_HYB,SI,2017,38229
A,NR,PET_X_HYB,SI,2018,48240
A,NR,PET_X_HYB,SI,2019,47937
A,NR,PET_X_HYB,SI,2020,31529
A,NR,PET_X_HYB,SI,2021,31245
A,NR,PET_X_HYB,SI,2022,25989
A,NR,PET_X_HYB,SI,2023,25198
A,NR,PET_X_HYB,SI,2024,26811
A,NR,PET_X_HYB,SK,2020,47263
A,NR,PET_X_HYB,SK,2021,42184
A,NR,PET_X_HYB,SK,2022,43903
A,NR,PET_X_HYB,SK,2023,41412
A,NR,PET_X_HYB,SK,2024,42130
A,NR,REN_OTH,AT,2015,0
A,NR,REN_OTH,AT,2016,0
A,NR,REN_OTH,AT,2017,0
A,NR,REN_OTH,AT,2018,0
A,NR,REN_OTH,AT,2019,0
A,NR,REN_OTH,AT,2020,0
A,NR,REN_OTH,AT,2021,0
A,NR,REN_OTH,AT,2022,0
A,NR,REN_OTH,AT,2023,0
A,NR,REN_OTH,AT,2024,0
A,NR,REN_OTH,BE,2015,1
A,NR,REN_OTH,BE,2016,6
A,NR,REN_OTH,BE,2017,0
A,NR,REN_OTH,BE,2018,2
A,NR,REN_OTH,BE,2019,1
A,NR,REN_OTH,BE,2020,1
A,NR,REN_OTH,BE,2021,0
A,NR,REN_OTH,BE,2022,2
A,NR,REN_OTH,BE,2023,0
A,NR,REN_OTH,BE,2024,1
A,NR,REN_OTH,BG,2015,0
A,NR,REN_OTH,BG,2016,0
A,NR,REN_OTH,BG,2017,0
A,NR,REN_OTH,BG,2018,0
A,NR,REN_OTH,BG,2019,0
A,NR,REN_OTH,BG,2020,0
A,NR,REN_OTH,BG,2021,0
A,NR,REN_OTH,BG,2022,0
A,NR,REN_OTH,BG,2023,0
A,NR,REN_OTH,BG,2024,0
A,NR,REN_OTH,CY,2015,0
A,NR,REN_OTH,CY,2016,0
A,NR,REN_OTH,CY,2017,0
A,NR,REN_OTH,CY,2018,0
A,NR,REN_OTH,CY,2019,0
A,NR,REN_OTH,CY,2020,0
A,NR,REN_OTH,CY,2021,0
A,NR,REN_OTH,CY,2022,0
A,NR,REN_OTH,CY,2023,0
A,NR,REN_OTH,CY,2024,0
A,NR,REN_OTH,CZ,2015,0
A,NR,REN_OTH,CZ,2016,0
A,NR,REN_OTH,CZ,2017,0
A,NR,REN_OTH,CZ,2018,0
A,NR,REN_OTH,CZ,2019,0
A,NR,REN_OTH,CZ,2020,0
A,NR,REN_OTH,CZ,2021,1
A,NR,REN_OTH,CZ,2022,0
A,NR,REN_OTH,CZ,2023,1
A,NR,REN_OTH,CZ,2024,2
A,NR,REN_OTH,DE,2015,0
A,NR,REN_OTH,DE,2016,0
A,NR,REN_OTH,DE,2017,0
A,NR,REN_OTH,DE,2018,0
A,NR,REN_OTH,DE,2019,0
A,NR,REN_OTH,DE,2020,0
A,NR,REN_OTH,DE,2021,0
A,NR,REN_OTH,DE,2022,0
A,NR,REN_OTH,DE,2023,0
A,NR,REN_OTH,DE,2024,0
A,NR,REN_OTH,DK,2015,0
A,NR,REN_OTH,DK,2016,0
A,NR,REN_OTH,DK,2017,0
A,NR,REN_OTH,DK,2018,0
A,NR,REN_OTH,DK,2019,0
A,NR,REN_OTH,DK,2020,0
A,NR,REN_OTH,DK,2021,0
A,NR,REN_OTH,DK,2022,0
A,NR,REN_OTH,DK,2023,0
A,NR,REN_OTH,DK,2024,0
A,NR,REN_OTH,EE,2015,0
A,NR,REN_OTH,EE,2016,0
A,NR,REN_OTH,EE,2017,0
A,NR,REN_OTH,EE,2018,0
A,NR,REN_OTH,EE,2019,0
A,NR,REN_OTH,EE,2020,0
A,NR,REN_OTH,EE,2021,0
A,NR,REN_OTH,EE,2022,0
A,NR,REN_OTH,EE,2023,0
A,NR,REN_OTH,EE,2024,0
A,NR,REN_OTH,EL,2015,0
A,NR,REN_OTH,EL,2016,0
A,NR,REN_OTH,EL,2017,0
A,NR,REN_OTH,EL,2018,0
A,NR,REN_OTH,EL,2019,0
A,NR,REN_OTH,EL,2020,0
A,NR,REN_OTH,EL,2021,0
A,NR,REN_OTH,EL,2022,0
A,NR,REN_OTH,EL,2023,0
A,NR,REN_OTH,EL,2024,0
A,NR,REN_OTH,ES,2015,5
A,NR,REN_OTH,ES,2016,1
A,NR,REN_OTH,ES,2017,0
A,NR,REN_OTH,ES,2018,0
A,NR,REN_OTH,ES,2019,0
A,NR,REN_OTH,ES,2020,0
A,NR,REN_OTH,ES,2021,1
A,NR,REN_OTH,ES,2022,0
A,NR,REN_OTH,ES,2023,0
A,NR,REN_OTH,ES,2024,0
A,NR,REN_OTH,FI,2015,105
A,NR,REN_OTH,FI,2016,14
A,NR,REN_OTH,FI,2017,1
A,NR,REN_OTH,FI,2018,0
A,NR,REN_OTH,FI,2019,0
A,NR,REN_OTH,FI,2020,0
A,NR,REN_OTH,FI,2021,12
A,NR,REN_OTH,FI,2022,27
A,NR,REN_OTH,FI,2023,17
A,NR,REN_OTH,FI,2024,43
A,NR,REN_OTH,FR,2015,231
A,NR,REN_OTH,FR,2016,1062
A,NR,REN_OTH,FR,2017,0
A,NR,REN_OTH,FR,2018,0
A,NR,REN_OTH,FR,2019,0
A,NR,REN_OTH,FR,2020,0
A,NR,REN_OTH,FR,2021,0
A,NR,REN_OTH,FR,2022,0
A,NR,REN_OTH,FR,2023,0
A,NR,REN_OTH,FR,2024,0
A,NR,REN_OTH,HR,2015,0
A,NR,REN_OTH,HR,2016,0
A,NR,REN_OTH,HR,2017,0
A,NR,REN_OTH,HR,2018,0
A,NR,REN_OTH,HR,2019,0
A,NR,REN_OTH,HR,2020,0
A,NR,REN_OTH,HR,2021,0
A,NR,REN_OTH,HR,2022,0
A,NR,REN_OTH,HR,2023,0
A,NR,REN_OTH,HR,2024,0
A,NR,REN_OTH,HU,2015,0
A,NR,REN_OTH,HU,2016,0
A,NR,REN_OTH,HU,2017,0
A,NR,REN_OTH,HU,2018,0
A,NR,REN_OTH,HU,2019,0
A,NR,REN_OTH,HU,2020,0
A,NR,REN_OTH,HU,2021,0
A,NR,REN_OTH,HU,2022,0
A,NR,REN_OTH,HU,2023,0
A,NR,REN_OTH,HU,2024,0
A,NR,REN_OTH,IE,2015,0
A,NR,REN_OTH,IE,2016,0
A,NR,REN_OTH,IE,2017,0
A,NR,REN_OTH,IE,2018,0
A,NR,REN_OTH,IE,2019,0
A,NR,REN_OTH,IE,2020,0
A,NR,REN_OTH,IE,2021,0
A,NR,REN_OTH,IE,2022,0
A,NR,REN_OTH,IE,2023,0
A,NR,REN_OTH,IE,2024,0
A,NR,REN_OTH,IT,2015,0
A,NR,REN_OTH,IT,2016,0
A,NR,REN_OTH,IT,2017,0
A,NR,REN_OTH,IT,2018,0
A,NR,REN_OTH,IT,2019,0
A,NR,REN_OTH,IT,2020,0
A,NR,REN_OTH,IT,2021,0
A,NR,REN_OTH,IT,2022,0
A,NR,REN_OTH,IT,2023,33
A,NR,REN_OTH,IT,2024,0
A,NR,REN_OTH,LT,2015,0
A,NR,REN_OTH,LT,2016,0
A,NR,REN_OTH,LT,2017,0
A,NR,REN_OTH,LT,2018,0
A,NR,REN_OTH,LT,2019,0
A,NR,REN_OTH,LT,2020,0
A,NR,REN_OTH,LT,2021,0
A,NR,REN_OTH,LT,2022,0
A,NR,REN_OTH,LT,2023,0
A,NR,REN_OTH,LT,2024,0
A,NR,REN_OTH,LU,2015,0
A,NR,REN_OTH,LU,2016,0
A,NR,REN_OTH,LU,2017,0
A,NR,REN_OTH,LU,2018,0
A,NR,REN_OTH,LU,2019,0
A,NR,REN_OTH,LU,2020,0
A,NR,REN_OTH,LU,2021,0
A,NR,REN_OTH,LU,2022,0
A,NR,REN_OTH,LU,2023,0
A,NR,REN_OTH,LU,2024,0
A,NR,REN_OTH,LV,2015,0
A,NR,REN_OTH,LV,2016,0
A,NR,REN_OTH,LV,2017,0
A,NR,REN_OTH,LV,2018,0
A,NR,REN_OTH,LV,2019,0
A,NR,REN_OTH,LV,2020,0
A,NR,REN_OTH,LV,2021,0
A,NR,REN_OTH,LV,2022,0
A,NR,REN_OTH,LV,2023,0
A,NR,REN_OTH,LV,2024,0
A,NR,REN_OTH,MT,2015,0
A,NR,REN_OTH,MT,2016,0
A,NR,REN_OTH,MT,2017,0
A,NR,REN_OTH,MT,2018,0
A,NR,REN_OTH,MT,2019,0
A,NR,REN_OTH,MT,2020,0
A,NR,REN_OTH,MT,2021,0
A,NR,REN_OTH,MT,2022,0
A,NR,REN_OTH,MT,2023,0
A,NR,REN_OTH,MT,2024,0
A,NR,REN_OTH,NL,2015,0
A,NR,REN_OTH,NL,2016,0
A,NR,REN_OTH,NL,2017,0
A,NR,REN_OTH,NL,2018,0
A,NR,REN_OTH,NL,2019,0
A,NR,REN_OTH,NL,2020,0
A,NR,REN_OTH,NL,2021,0
A,NR,REN_OTH,NL,2022,0
A,NR,REN_OTH,NL,2023,0
A,NR,REN_OTH,NL,2024,0
A,NR,REN_OTH,PL,2015,2
A,NR,REN_OTH,PL,2016,2
A,NR,REN_OTH,PL,2017,11
A,NR,REN_OTH,PL,2018,49
A,NR,REN_OTH,PL,2019,76
A,NR,REN_OTH,PL,2020,58
A,NR,REN_OTH,PL,2021,0
A,NR,REN_OTH,PL,2022,0
A,NR,REN_OTH,PL,2023,0
A,NR,REN_OTH,PL,2024,0
A,NR,REN_OTH,PT,2015,0
A,NR,REN_OTH,PT,2016,0
A,NR,REN_OTH,PT,2017,0
A,NR,REN_OTH,PT,2018,0
A,NR,REN_OTH,PT,2019,0
A,NR,REN_OTH,PT,2020,0
A,NR,REN_OTH,PT,2021,0
A,NR,REN_OTH,PT,2022,0
A,NR,REN_OTH,PT,2023,0
A,NR,REN_OTH,PT,2024,0
A,NR,REN_OTH,RO,2015,0
A,NR,REN_OTH,RO,2016,0
A,NR,REN_OTH,RO,2017,0
A,NR,REN_OTH,RO,2018,0
A,NR,REN_OTH,RO,2019,0
A,NR,REN_OTH,RO,2020,0
A,NR,REN_OTH,RO,2021,0
A,NR,REN_OTH,RO,2022,0
A,NR,REN_OTH,RO,2023,0
A,NR,REN_OTH,RO,2024,0
A,NR,REN_OTH,SE,2015,4
A,NR,REN_OTH,SE,2016,1
A,NR,REN_OTH,SE,2017,0
A,NR,REN_OTH,SE,2018,4
A,NR,REN_OTH,SE,2019,3
A,NR,REN_OTH,SE,2020,2
A,NR,REN_OTH,SE,2021,7
A,NR,REN_OTH,SE,2022,5
A,NR,REN_OTH,SE,2023,4191
A,NR,REN_OTH,SE,2024,3981
A,NR,REN_OTH,SI,2015,0
A,NR,REN_OTH,SI,2016,0
A,NR,REN_OTH,SI,2017,0
A,NR,REN_OTH,SI,2018,0
A,NR,REN_OTH,SI,2019,0
A,NR,REN_OTH,SI,2020,0
A,NR,REN_OTH,SI,2021,0
A,NR,REN_OTH,SI,2022,0
A,NR,REN_OTH,SI,2023,0
A,NR,REN_OTH,SI,2024,0
A,NR,REN_OTH,SK,2015,0
A,NR,REN_OTH,SK,2016,0
A,NR,REN_OTH,SK,2017,0
A,NR,REN_OTH,SK,2018,0
A,NR,REN_OTH,SK,2019,0
A,NR,REN_OTH,SK,2020,0
A,NR,REN_OTH,SK,2021,0
A,NR,REN_OTH,SK,2022,0
A,NR,REN_OTH,SK,2023,0
A,NR,REN_OTH,SK,2024,0
A,NR,TOTAL,AT,2015,308555
A,NR,TOTAL,AT,2016,329604
A,NR,TOTAL,AT,2017,353320
A,NR,TOTAL,AT,2018,341068
A,NR,TOTAL,AT,2019,329363
A,NR,TOTAL,AT,2020,248740
A,NR,TOTAL,AT,2021,239803
A,NR,TOTAL,AT,2022,215050
A,NR,TOTAL,AT,2023,239150
A,NR,TOTAL,AT,2024,253789
A,NR,TOTAL,BE,2015,506284
A,NR,TOTAL,BE,2016,546142
