country_code,country,region,year,new_cars_total,new_cars_bev,new_cars_phev,ev_share,ev_phev_share,ev_level,gdp_per_capita_pps,median_disposable_income,aic_per_capita_pps,population,fuel_price,electricity_price,environmental_expenditure,bev_per_100k,gdp_change_pct,ev_share_change_pp
SE,Sweden,Северная Европа,2017,392717.0,4359.0,15989.0,1.1099595892207366,5.181339234104966,1-5%,35296.2,20237.0,23409.6,9995153.0,1.4555204000000002,0.19840000000000002,0.5,43.611138318743095,1.1880120865322086,0.33856187222807943
SE,Sweden,Северная Европа,2018,365513.0,7147.0,21811.0,1.955334010007852,7.9225636297477795,1-5%,35915.6,20414.0,23794.4,10120242.0,1.4989152,0.19795000000000001,0.5,70.62084088503022,1.7548631297420236,0.8453744207871154
SE,Sweden,Северная Европа,2019,366946.0,15795.0,24905.0,4.304448065927957,11.091550255350924,1-5%,36994.5,20413.0,23994.3,10230185.0,1.4823740816326532,0.20425,0.5,154.39603487131464,3.00398712537171,2.349114055920105
SE,Sweden,Северная Европа,2020,293771.0,27981.0,65924.0,9.524765889076866,31.965374390256358,5-15%,36665.9,20083.0,23663.2,10327589.0,1.3490638000000001,0.19655,0.6,270.9344843215585,-0.8882401438051524,5.220317823148909
SE,Sweden,Северная Европа,2021,303906.0,57590.0,77827.0,18.949938467815706,44.5588438530335,выше 15%,39670.2,20673.0,25409.0,10379295.0,1.6098691836734693,0.2359,0.6,554.8546408980571,8.193716777714432,9.42517257873884
SE,Sweden,Северная Европа,2022,289779.0,95371.0,66531.0,32.91163265799109,55.87085330545001,выше 15%,40905.8,20608.0,26378.9,10452326.0,1.9390135294117647,0.2509,0.6,912.4380544579265,3.1146805410610545,13.961694190175386
SE,Sweden,Северная Европа,2023,290768.0,112321.0,61069.0,38.629078853243826,59.631733890937106,выше 15%,42508.5,22290.0,27487.1,10521556.0,1.739945576923077,0.24214999999999998,0.6,1067.5322167177555,3.9180262945596844,5.717446195252734
SE,Sweden,Северная Европа,2024,270744.0,94546.0,63107.0,34.92081080282481,58.2295452530804,выше 15%,44772.2,23693.0,28736.0,10551707.0,1.5756530334826546,0.23925000000000002,0.5,896.0256383161511,5.325287883599739,-3.708268050419015
SI,Slovenia,Южная Европа,2015,60668.0,123.0,,0.20274279686160743,,до 1%,22534.2,15102.0,14589.1,2062874.0,1.2905714285714287,0.161,1.1,5.962555153635171,,
SI,Slovenia,Южная Европа,2016,64899.0,151.0,,0.23266922448728022,,до 1%,23327.5,15250.0,15090.3,2064188.0,1.1943482,0.16235,0.6,7.31522516359944,3.520426729149473,0.029926427625672797
SI,Slovenia,Южная Европа,2017,72477.0,297.0,,0.4097851732273687,,до 1%,24858.0,15245.0,15714.7,2065895.0,1.2695370000000001,0.1611,0.5,14.376335680177357,6.560925945772156,0.17711594874008846
SI,Slovenia,Южная Европа,2018,74518.0,521.0,,0.6991599345124668,,до 1%,26214.2,15771.0,16408.2,2066880.0,1.3257682,0.16255,0.5,25.207075398668525,5.455788880843193,0.28937476128509815
SI,Slovenia,Южная Европа,2019,72710.0,695.0,,0.9558520148535277,,до 1%,27550.6,16633.0,17397.6,2080908.0,1.2848479591836734,0.16499999999999998,0.6,33.39888164205241,5.098000320437013,0.25669208034106084
SI,Slovenia,Южная Европа,2020,53367.0,1720.0,39.0,3.2229655030262148,3.296044371990181,1-5%,26676.9,16988.0,16737.7,2095861.0,1.0673118,0.15710000000000002,0.6,82.06651109019157,-3.1712557984218015,2.2671134881726873
SI,Slovenia,Южная Европа,2021,53428.0,1742.0,191.0,3.260462678745227,3.6179531331885904,1-5%,29298.0,17579.0,18918.4,2108977.0,1.222658775510204,0.16865,0.7,82.59928865985736,9.825354520202856,0.03749717571901234
SI,Slovenia,Южная Европа,2022,45679.0,2293.0,602.0,5.019812167516802,6.337704415595788,5-15%,32351.9,18792.0,21217.5,2107180.0,1.4933331372549021,0.1673,0.7,108.81842082783625,10.423578401256073,1.759349488771575
SI,Slovenia,Южная Европа,2023,48455.0,4306.0,1074.0,8.886595810545867,11.103085336910535,5-15%,35110.5,20273.0,22124.8,2116972.0,1.449540576923077,0.2015,0.9,203.40372947776353,8.5268562279186,3.8667836430290645
SI,Slovenia,Южная Европа,2024,52533.0,3154.0,1143.0,6.003845202063465,8.179620429063636,5-15%,36150.6,21572.0,23226.4,2123949.0,1.493025283018868,0.20450000000000002,0.7,148.49697426821453,2.962361686674919,-2.882750608482402
SK,Slovakia,Восточная Европа,2015,78180.0,15.0,,0.01918649270913277,,до 1%,21683.1,10220.0,13447.6,5421349.0,1.2913265306122448,0.15115,1.0,0.2766839028441076,,
SK,Slovakia,Восточная Европа,2016,88504.0,55.0,,0.06214408388321432,,до 1%,20747.7,10466.0,13054.7,5426252.0,1.2062,0.14800000000000002,0.7,1.0135909648132817,-4.313958797404416,0.042957591174081544
SK,Slovakia,Восточная Европа,2017,96312.0,214.0,,0.2221945344297699,,до 1%,20778.3,9605.0,13401.5,5435343.0,1.28496,0.14384999999999998,0.6,3.9371940280493796,0.1474862273890487,0.1600504505465556
SK,Slovakia,Восточная Европа,2018,98602.0,301.0,,0.3052676416299872,,до 1%,21370.9,9744.0,13755.4,5443120.0,1.36246,0.15139999999999998,0.9,5.5299166654418785,2.8520138798650674,0.0830731072002173
SK,Slovakia,Восточная Европа,2019,101743.0,166.0,,0.16315618764927317,,до 1%,22107.4,10503.0,14406.7,5450421.0,1.3253265306122448,0.15810000000000002,0.8,3.0456362912149353,3.446275074985139,-0.14211145398071404
SK,Slovakia,Восточная Европа,2020,76300.0,918.0,863.0,1.203145478374836,2.3342070773263432,1-5%,22561.3,10076.0,15094.5,5457873.0,1.17968,0.17049999999999998,0.8,16.819739118150974,2.053158670852273,1.039989290725563
SK,Slovakia,Восточная Европа,2021,75608.0,1105.0,1166.0,1.4614855570839065,3.0036504073643,1-5%,24479.7,9425.0,16235.4,5459781.0,1.3849183673469387,0.1646,0.7,20.238907018431693,8.503056118220155,0.2583400787090704
SK,Slovakia,Восточная Европа,2022,78659.0,1508.0,1556.0,1.9171359920670235,3.8952948804332626,1-5%,25517.5,9826.0,18254.3,5434712.0,1.69078431372549,0.184,0.8,27.74756049630597,4.239431038779062,0.45565043498311697
SK,Slovakia,Восточная Европа,2023,86812.0,2517.0,2997.0,2.899368750863936,6.351656453024927,1-5%,28487.6,10670.0,19430.1,5428792.0,1.5921346153846154,0.19175,0.9,46.36390563499209,11.639463113549509,0.9822327587969124
SK,Slovakia,Восточная Европа,2024,91544.0,2227.0,2243.0,2.4327099536834744,4.882897841475137,1-5%,29808.2,11433.0,20598.1,5424687.0,1.572811320754717,0.17880000000000001,0.8,41.05305983552599,4.635701147165783,-0.46665879718046144
